name,date,time,temp,feelslike,dew,humidity,precip,precipprob,preciptype,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,conditions
Hulu Langat,13/12/2015,14:00:00,28.8,33.6,24.4,77.25,0.331,100,rain,,9.4,250.0,1010.3,90.6,7.0,294.6,1.1,3,"Rain, Overcast"
Hulu Langat,13/12/2015,15:00:00,25.0,25.0,24.3,96.07,0.0,0,,,10.0,190.0,,96.4,1.0,234.8,0.8,2,Overcast
Hulu Langat,13/12/2015,16:00:00,24.3,24.3,24.0,98.04,0.0,0,,,11.2,280.0,,96.4,1.0,173.3,0.6,2,Overcast
Hulu Langat,13/12/2015,17:00:00,24.3,24.3,23.7,96.35,0.0,0,,,6.8,203.0,1009.5,98.0,8.3,96.5,0.3,1,Overcast
Hulu Langat,13/12/2015,18:00:00,24.0,24.0,24.0,100.0,0.0,0,,,5.5,256.0,,96.4,6.4,28.9,0.1,0,Overcast
Hulu Langat,13/12/2015,19:00:00,23.7,23.7,23.0,96.04,0.0,0,,,1.8,97.0,,96.4,8.0,0.2,0.0,0,Overcast
Hulu Langat,13/12/2015,20:00:00,23.8,23.8,23.5,98.12,93.157,100,rain,,1.2,320.0,1012.1,89.0,6.7,0.0,,0,"Rain, Partially cloudy"
Hulu Langat,13/12/2015,21:00:00,23.7,23.7,23.7,100.0,0.0,0,,,6.3,124.0,,89.0,8.3,0.0,,0,Partially cloudy
Hulu Langat,13/12/2015,22:00:00,23.7,23.7,23.0,96.04,0.0,0,,,3.6,100.0,,89.0,9.0,0.0,,0,Partially cloudy
Hulu Langat,13/12/2015,23:00:00,23.9,23.9,23.0,95.18,0.0,0,,,5.4,70.0,1013.4,96.4,4.0,0.0,,0,Overcast
Hulu Langat,14/12/2015,00:00:00,24.0,24.0,23.0,94.15,0.0,0,,,4.2,63.0,,96.4,9.0,0.0,,0,Overcast
Hulu Langat,14/12/2015,01:00:00,24.0,24.0,23.0,94.15,0.0,0,,,3.1,20.0,,89.0,8.0,0.0,,0,Partially cloudy
Hulu Langat,14/12/2015,02:00:00,23.6,23.6,23.0,96.53,7.039,100,rain,,1.8,20.0,1011.8,89.0,8.0,0.0,,0,"Rain, Partially cloudy"
Hulu Langat,14/12/2015,03:00:00,23.0,23.0,23.0,100.0,0.0,0,,,0.6,59.0,,89.0,7.0,0.0,,0,Partially cloudy
Hulu Langat,14/12/2015,04:00:00,23.0,23.0,23.0,100.0,0.0,0,,,0.0,0.0,,89.0,6.7,0.0,,0,Partially cloudy
Hulu Langat,14/12/2015,05:00:00,23.0,23.0,22.8,98.7,0.0,0,,,0.6,10.0,1009.6,89.0,7.0,0.0,,0,Partially cloudy
Hulu Langat,14/12/2015,06:00:00,23.0,23.0,23.0,100.0,0.0,0,,,5.1,320.0,,89.0,3.6,0.0,,0,Partially cloudy
Hulu Langat,14/12/2015,07:00:00,23.0,23.0,23.0,100.0,0.0,0,,,3.6,336.0,,89.0,5.0,14.5,0.1,0,Partially cloudy
Hulu Langat,14/12/2015,08:00:00,23.1,23.1,22.9,98.7,0.0,0,,,0.6,360.0,1010.7,89.0,3.6,92.2,0.3,1,Partially cloudy
Hulu Langat,14/12/2015,09:00:00,24.0,24.0,23.7,98.03,0.0,0,,,0.0,0.0,,89.0,6.6,202.4,0.7,2,Partially cloudy
Hulu Langat,14/12/2015,10:00:00,26.7,29.4,24.0,85.32,0.0,0,,,4.2,320.0,,89.0,9.3,286.9,1.0,3,Partially cloudy
Hulu Langat,14/12/2015,11:00:00,28.6,32.9,23.9,76.11,0.0,0,,,8.1,297.0,1012.0,89.0,11.3,385.4,1.4,4,Partially cloudy
Hulu Langat,14/12/2015,12:00:00,30.0,35.5,24.3,71.7,0.0,0,,,6.8,323.0,,89.0,10.0,438.8,1.6,4,Partially cloudy
Hulu Langat,14/12/2015,13:00:00,31.0,36.9,24.3,67.71,0.0,0,,,8.1,320.0,1005.7,89.0,10.0,479.6,1.7,5,Partially cloudy
Hulu Langat,14/12/2015,14:00:00,31.7,37.8,24.3,64.99,0.2,100,rain,,8.1,303.0,1010.0,89.0,12.7,459.4,1.7,5,"Rain, Partially cloudy"
Hulu Langat,14/12/2015,15:00:00,32.0,38.7,24.7,65.24,0.0,0,,,9.3,254.0,,89.0,10.0,402.4,1.4,4,Partially cloudy
Hulu Langat,14/12/2015,16:00:00,31.7,39.2,25.3,69.19,0.0,0,,,13.6,273.0,,89.0,10.0,305.6,1.1,3,Partially cloudy
Hulu Langat,14/12/2015,17:00:00,30.6,37.3,25.1,72.79,0.0,0,,,11.2,244.0,1007.3,89.0,12.0,169.9,0.6,2,Partially cloudy
Hulu Langat,14/12/2015,18:00:00,29.3,34.4,24.3,74.48,0.0,0,,,10.5,254.0,,89.0,10.0,60.4,0.2,1,Partially cloudy
Hulu Langat,14/12/2015,19:00:00,28.0,33.3,25.7,87.19,0.0,0,,,8.7,277.0,,89.0,6.0,0.5,0.0,0,Partially cloudy
Hulu Langat,14/12/2015,20:00:00,27.5,31.8,25.0,86.43,0.673,100,rain,,3.6,284.0,1009.2,89.0,9.3,0.0,,0,"Rain, Partially cloudy"
Hulu Langat,14/12/2015,21:00:00,26.3,26.3,23.7,85.28,0.0,0,,,11.1,354.0,,96.4,4.6,0.0,,0,Overcast
Hulu Langat,14/12/2015,22:00:00,25.7,25.7,24.3,92.38,0.0,0,,,10.0,313.0,,89.0,5.7,0.0,,0,Partially cloudy
Hulu Langat,14/12/2015,23:00:00,24.5,24.5,23.5,94.26,0.0,0,,,11.1,336.0,1012.4,89.0,6.4,0.0,,0,Partially cloudy
Hulu Langat,15/12/2015,00:00:00,24.0,24.0,23.0,94.15,0.0,0,,,4.2,307.0,,89.0,7.7,0.0,,0,Partially cloudy
Hulu Langat,15/12/2015,01:00:00,24.0,24.0,23.0,94.15,0.0,0,,,4.3,63.0,,89.0,8.0,0.0,,0,Partially cloudy
Hulu Langat,15/12/2015,02:00:00,24.0,24.0,23.1,94.99,4.327,100,rain,,1.2,320.0,1011.0,89.0,8.7,0.0,,0,"Rain, Partially cloudy"
Hulu Langat,15/12/2015,03:00:00,24.0,24.0,23.0,94.15,0.0,0,,,2.4,313.0,,89.0,8.3,0.0,,0,Partially cloudy
Hulu Langat,15/12/2015,04:00:00,24.0,24.0,23.7,98.03,0.0,0,,,0.6,306.0,,89.0,7.7,0.0,,0,Partially cloudy
Hulu Langat,15/12/2015,05:00:00,24.0,24.0,23.6,97.52,0.0,0,,,0.0,0.0,1010.1,89.0,8.0,0.0,,0,Partially cloudy
Hulu Langat,15/12/2015,06:00:00,24.0,24.0,23.0,94.15,0.0,0,,,1.8,170.0,,89.0,8.3,0.0,,0,Partially cloudy
Hulu Langat,15/12/2015,07:00:00,24.0,24.0,23.7,98.03,0.0,0,,,4.8,137.0,,89.0,8.0,23.5,0.1,0,Partially cloudy
Hulu Langat,15/12/2015,08:00:00,24.6,24.6,23.5,93.98,0.0,0,,,3.0,57.0,1011.4,89.0,9.0,150.6,0.5,2,Partially cloudy
Hulu Langat,15/12/2015,09:00:00,25.7,25.7,24.0,90.51,0.0,0,,,5.4,80.0,,89.0,9.7,310.8,1.1,3,Partially cloudy
Hulu Langat,15/12/2015,10:00:00,28.0,32.2,24.3,80.5,0.0,0,,,1.8,263.0,,89.0,10.0,451.6,1.6,5,Partially cloudy
Hulu Langat,15/12/2015,11:00:00,28.9,33.6,24.3,76.39,0.0,0,,,4.8,273.0,1012.4,89.0,10.7,551.5,2.0,6,Partially cloudy
Hulu Langat,15/12/2015,12:00:00,30.7,35.7,23.7,66.28,0.0,0,,,3.6,77.0,,89.0,10.0,601.5,2.2,6,Partially cloudy
Hulu Langat,15/12/2015,13:00:00,31.3,36.3,23.3,62.53,0.0,0,,,6.1,273.0,,89.0,10.0,610.8,2.2,6,Partially cloudy
Hulu Langat,15/12/2015,14:00:00,31.6,37.6,24.2,64.77,0.065,100,rain,,6.8,240.0,1010.3,89.0,11.7,589.8,2.1,6,"Rain, Partially cloudy"
Hulu Langat,15/12/2015,15:00:00,31.7,37.9,24.3,65.18,0.0,0,,,10.6,270.0,,89.0,10.0,537.5,1.9,5,Partially cloudy
Hulu Langat,15/12/2015,16:00:00,31.3,37.4,24.3,66.41,0.0,0,,,10.0,257.0,,89.0,10.0,386.9,1.4,4,Partially cloudy
Hulu Langat,15/12/2015,17:00:00,30.3,35.8,24.3,70.52,0.0,0,,,9.3,263.0,1008.3,89.0,11.0,170.0,0.6,2,Partially cloudy
Hulu Langat,15/12/2015,18:00:00,28.3,32.5,24.0,77.37,0.0,0,,,7.5,156.0,,96.4,8.7,34.5,0.1,0,Overcast
Hulu Langat,15/12/2015,19:00:00,26.3,26.3,23.0,81.95,0.0,0,,,6.1,286.0,,89.0,8.7,0.3,0.0,0,Partially cloudy
Hulu Langat,15/12/2015,20:00:00,26.3,26.3,23.4,84.02,0.135,100,rain,,1.2,330.0,1010.2,89.0,8.7,0.0,,0,"Rain, Partially cloudy"
Hulu Langat,15/12/2015,21:00:00,26.0,26.0,23.7,87.01,0.0,0,,,2.4,30.0,,89.0,7.3,0.0,,0,Partially cloudy
Hulu Langat,15/12/2015,22:00:00,25.3,25.3,23.7,90.54,0.0,0,,,2.5,10.0,,89.0,7.3,0.0,,0,Partially cloudy
Hulu Langat,15/12/2015,23:00:00,25.4,25.4,23.6,89.99,0.0,0,,,3.0,57.0,1012.5,89.0,6.0,0.0,,0,Partially cloudy
Hulu Langat,16/12/2015,00:00:00,25.3,25.3,23.7,90.54,0.0,0,,,4.3,70.0,,89.0,5.3,0.0,,0,Partially cloudy
Hulu Langat,16/12/2015,01:00:00,25.3,25.3,23.7,90.54,0.0,0,,,1.8,10.0,,89.0,6.0,0.0,,0,Partially cloudy
Hulu Langat,16/12/2015,02:00:00,25.0,25.0,23.9,93.18,0.0,0,,,3.7,353.0,1011.4,89.0,5.3,0.0,,0,Partially cloudy
Hulu Langat,16/12/2015,03:00:00,25.0,25.0,24.0,94.19,0.0,0,,,3.1,30.0,,89.0,6.3,0.0,,0,Partially cloudy
Hulu Langat,16/12/2015,04:00:00,25.0,25.0,24.0,94.19,0.0,0,,,4.2,130.0,,88.0,6.7,0.0,,0,Partially cloudy
Hulu Langat,16/12/2015,05:00:00,24.9,24.9,23.8,94.0,0.0,0,,,1.2,8.0,1010.5,89.0,5.0,0.0,,0,Partially cloudy
Hulu Langat,16/12/2015,06:00:00,24.3,24.3,24.0,98.04,0.0,0,,,1.2,301.0,,89.0,5.0,0.0,,0,Partially cloudy
Hulu Langat,16/12/2015,07:00:00,25.0,25.0,24.0,94.19,0.0,0,,,1.2,345.0,,89.0,4.6,20.5,0.1,0,Partially cloudy
Hulu Langat,16/12/2015,08:00:00,25.1,25.1,23.4,90.47,0.0,0,,,4.2,220.0,1012.1,90.6,8.7,131.9,0.5,1,Overcast
Hulu Langat,16/12/2015,09:00:00,25.7,25.7,24.0,90.51,0.0,0,,,4.2,250.0,,89.0,9.3,247.1,0.9,2,Partially cloudy
Hulu Langat,16/12/2015,10:00:00,27.3,30.7,24.0,82.02,0.0,0,,,4.2,94.0,,89.0,9.3,333.3,1.2,3,Partially cloudy
Hulu Langat,16/12/2015,11:00:00,29.1,34.1,24.4,75.56,0.0,0,,,5.4,276.0,1013.6,89.0,9.7,291.1,1.0,3,Partially cloudy
Hulu Langat,16/12/2015,12:00:00,29.3,34.4,24.3,74.48,0.0,0,,,6.8,287.0,,89.0,10.0,281.8,1.0,3,Partially cloudy
Hulu Langat,16/12/2015,13:00:00,30.7,36.4,24.3,69.0,0.0,0,,,4.2,240.0,,89.0,10.0,297.0,1.1,3,Partially cloudy
Hulu Langat,16/12/2015,14:00:00,30.8,36.5,24.2,68.06,0.065,100,rain,,11.2,230.0,1010.9,89.0,10.3,333.1,1.2,3,"Rain, Partially cloudy"
Hulu Langat,16/12/2015,15:00:00,29.0,33.3,23.7,73.0,0.0,0,,,12.4,160.0,,89.0,8.7,274.9,1.0,3,Partially cloudy
Hulu Langat,16/12/2015,16:00:00,27.6,30.7,23.0,75.79,0.0,0,,,9.3,170.0,,89.0,9.3,195.3,0.7,2,Partially cloudy
Hulu Langat,16/12/2015,17:00:00,26.1,26.1,22.0,78.02,0.0,0,,,14.8,110.0,1010.3,89.0,9.3,108.9,0.4,1,Partially cloudy
Hulu Langat,16/12/2015,18:00:00,25.3,25.3,22.0,81.78,0.0,0,,,4.9,127.0,,89.0,9.7,33.1,0.1,0,Partially cloudy
Hulu Langat,16/12/2015,19:00:00,25.3,25.3,22.0,81.78,0.0,0,,,4.9,113.0,,89.0,9.0,0.3,0.0,0,Partially cloudy
Hulu Langat,16/12/2015,20:00:00,25.2,25.2,22.0,82.5,0.196,100,rain,,5.4,114.0,1011.9,89.0,9.7,0.0,,0,"Rain, Partially cloudy"
Hulu Langat,16/12/2015,21:00:00,25.3,25.3,22.3,83.44,0.0,0,,,5.4,340.0,,89.0,10.0,0.0,,0,Partially cloudy
Hulu Langat,16/12/2015,22:00:00,24.7,24.7,22.3,86.84,0.0,0,,,2.5,15.0,,89.0,8.7,0.0,,0,Partially cloudy
Hulu Langat,16/12/2015,23:00:00,24.9,24.9,21.7,82.72,0.0,0,,,2.5,20.0,1012.8,89.0,9.3,0.0,,0,Partially cloudy
Hulu Langat,17/12/2015,00:00:00,25.0,25.0,21.7,81.74,0.0,0,,,6.8,320.0,,89.0,9.3,0.0,,0,Partially cloudy
Hulu Langat,17/12/2015,01:00:00,24.3,24.3,22.3,88.63,0.0,0,,,3.0,30.0,,89.0,9.3,0.0,,0,Partially cloudy
Hulu Langat,17/12/2015,02:00:00,24.4,24.4,22.3,88.17,0.0,0,,,1.8,6.0,1012.2,89.0,9.3,0.0,,0,Partially cloudy
Hulu Langat,17/12/2015,03:00:00,25.0,25.0,22.7,86.87,0.0,0,,,1.2,312.0,,89.0,9.3,0.0,,0,Partially cloudy
Hulu Langat,17/12/2015,04:00:00,25.0,25.0,23.3,90.47,0.0,0,,,1.2,40.0,,89.0,8.0,0.0,,0,Partially cloudy
Hulu Langat,17/12/2015,05:00:00,24.3,24.3,23.1,92.94,0.0,0,,,0.0,0.0,1010.5,89.0,8.0,0.0,,0,Partially cloudy
Hulu Langat,17/12/2015,06:00:00,24.3,24.3,23.0,92.3,0.0,0,,,1.2,15.0,,89.0,6.0,0.0,,0,Partially cloudy
Hulu Langat,17/12/2015,07:00:00,24.0,24.0,23.0,94.15,0.0,0,,,0.6,20.0,,89.0,6.6,15.6,0.1,0,Partially cloudy
Hulu Langat,17/12/2015,08:00:00,24.8,24.8,23.1,90.37,0.0,0,,,2.4,70.0,1011.8,96.4,6.0,93.5,0.3,1,Overcast
Hulu Langat,17/12/2015,09:00:00,26.0,26.0,24.0,88.76,0.0,0,,,2.4,113.0,,89.0,6.6,179.6,0.6,2,Partially cloudy
Hulu Langat,17/12/2015,10:00:00,27.0,30.1,24.0,83.68,0.0,0,,,4.8,63.0,,89.0,7.3,285.3,1.0,3,Partially cloudy
Hulu Langat,17/12/2015,11:00:00,28.1,31.8,23.6,76.46,0.0,0,,,6.1,87.0,1013.0,96.4,8.7,367.4,1.3,4,Overcast
Hulu Langat,17/12/2015,12:00:00,29.0,33.0,23.3,71.52,0.0,0,,,6.7,30.0,,96.4,10.0,393.6,1.4,4,Overcast
Hulu Langat,17/12/2015,13:00:00,30.7,35.4,23.3,64.97,0.0,0,,,5.5,57.0,,96.4,10.0,349.0,1.3,3,Overcast
Hulu Langat,17/12/2015,14:00:00,30.6,34.9,22.9,63.6,0.0,0,,,8.5,336.0,1010.9,96.4,11.5,316.1,1.1,3,Overcast
Hulu Langat,17/12/2015,15:00:00,30.3,34.6,23.0,64.9,0.0,0,,,10.5,120.0,,96.4,10.0,267.8,1.0,3,Overcast
Hulu Langat,17/12/2015,16:00:00,29.7,33.7,23.0,67.45,0.0,0,,,9.4,147.0,,96.4,10.0,188.4,0.7,2,Overcast
Hulu Langat,17/12/2015,17:00:00,29.1,33.8,24.1,74.8,0.0,0,,,14.2,170.0,1009.3,96.4,10.8,103.1,0.4,1,Overcast
Hulu Langat,17/12/2015,18:00:00,28.7,32.8,23.7,74.41,0.0,0,,,9.3,170.0,,96.4,10.0,31.4,0.1,0,Overcast
Hulu Langat,17/12/2015,19:00:00,26.0,26.0,23.3,85.3,0.0,0,,,6.3,107.0,,96.4,8.0,0.2,0.0,0,Overcast
Hulu Langat,17/12/2015,20:00:00,26.2,26.2,22.5,79.83,4.713,100,rain,,11.1,350.0,1011.5,89.0,8.0,0.0,,0,"Rain, Partially cloudy"
Hulu Langat,17/12/2015,21:00:00,25.7,25.7,22.7,83.58,0.0,0,,,12.3,343.0,,89.0,8.7,0.0,,0,Partially cloudy
Hulu Langat,17/12/2015,22:00:00,25.7,25.7,22.7,83.58,0.0,0,,,10.5,326.0,,89.0,8.7,0.0,,0,Partially cloudy
Hulu Langat,17/12/2015,23:00:00,25.4,25.4,22.9,85.68,0.0,0,,,6.3,327.0,1013.3,89.0,8.7,0.0,,0,Partially cloudy
Hulu Langat,18/12/2015,00:00:00,25.3,25.3,23.0,86.95,0.0,0,,,6.1,310.0,,89.0,9.3,0.0,,0,Partially cloudy
Hulu Langat,18/12/2015,01:00:00,25.0,25.0,23.0,88.68,0.0,0,,,4.2,310.0,,89.0,9.3,0.0,,0,Partially cloudy
Hulu Langat,18/12/2015,02:00:00,25.0,25.0,22.9,88.4,0.0,0,,,6.3,328.0,1013.1,89.0,9.0,0.0,,0,Partially cloudy
Hulu Langat,18/12/2015,03:00:00,25.0,25.0,23.0,88.68,0.0,0,,,3.0,303.0,,89.0,8.3,0.0,,0,Partially cloudy
Hulu Langat,18/12/2015,04:00:00,25.0,25.0,23.0,88.68,0.0,0,,,3.0,310.0,,89.0,9.0,0.0,,0,Partially cloudy
Hulu Langat,18/12/2015,05:00:00,24.3,24.3,23.0,92.47,0.0,0,,,6.3,333.0,1011.8,89.0,9.3,0.0,,0,Partially cloudy
Hulu Langat,18/12/2015,06:00:00,24.3,24.3,23.0,92.3,0.0,0,,,3.0,333.0,,89.0,9.3,0.0,,0,Partially cloudy
Hulu Langat,18/12/2015,07:00:00,24.3,24.3,23.0,92.3,0.0,0,,,8.8,326.0,,89.0,8.7,25.0,0.1,0,Partially cloudy
Hulu Langat,18/12/2015,08:00:00,24.1,24.1,22.9,93.03,0.0,0,,,4.2,304.0,1012.9,89.0,7.3,168.9,0.6,2,Partially cloudy
Hulu Langat,18/12/2015,09:00:00,25.7,25.7,23.0,85.22,0.0,0,,,7.5,320.0,,89.0,10.0,364.1,1.3,4,Partially cloudy
Hulu Langat,18/12/2015,10:00:00,27.7,30.9,23.3,77.27,0.0,0,,,5.7,317.0,,89.0,10.0,550.3,2.0,6,Partially cloudy
Hulu Langat,18/12/2015,11:00:00,28.8,31.9,22.2,67.41,0.0,0,,,4.8,210.0,1013.6,89.0,11.7,666.0,2.4,7,Partially cloudy
Hulu Langat,18/12/2015,12:00:00,31.0,34.8,22.3,60.01,0.0,0,,,3.0,29.0,,89.0,10.0,717.8,2.6,7,Partially cloudy
Hulu Langat,18/12/2015,13:00:00,31.0,34.8,22.3,60.01,0.0,0,,,4.2,346.0,,89.0,10.0,733.5,2.6,7,Partially cloudy
Hulu Langat,18/12/2015,14:00:00,32.1,36.1,22.2,55.94,0.135,100,rain,,5.5,343.0,1011.0,89.0,11.7,642.0,2.3,6,"Rain, Partially cloudy"
Hulu Langat,18/12/2015,15:00:00,32.3,36.5,22.3,55.61,0.0,0,,,5.4,37.0,,89.0,10.0,485.8,1.7,5,Partially cloudy
Hulu Langat,18/12/2015,16:00:00,31.0,35.8,23.3,63.76,0.0,0,,,9.4,190.0,,89.0,10.0,351.8,1.3,4,Partially cloudy
Hulu Langat,18/12/2015,17:00:00,29.2,33.5,23.4,71.07,0.0,0,,,10.6,230.0,1009.8,89.0,10.7,216.9,0.8,2,Partially cloudy
Hulu Langat,18/12/2015,18:00:00,29.0,33.0,23.3,71.52,0.0,0,,,9.3,274.0,,89.0,10.0,63.7,0.2,1,Partially cloudy
Hulu Langat,18/12/2015,19:00:00,28.0,31.9,24.0,78.92,0.0,0,,,1.8,260.0,,89.0,10.0,0.5,0.0,0,Partially cloudy
Hulu Langat,18/12/2015,20:00:00,27.3,30.4,23.7,80.81,0.0,0,,,5.1,320.0,1012.0,89.0,7.3,0.0,,0,Partially cloudy
Hulu Langat,18/12/2015,21:00:00,27.3,30.4,23.3,78.83,0.0,0,,,1.8,47.0,,89.0,7.3,0.0,,0,Partially cloudy
Hulu Langat,18/12/2015,22:00:00,26.3,26.3,23.0,81.95,0.0,0,,,4.3,53.0,,89.0,7.3,0.0,,0,Partially cloudy
Hulu Langat,18/12/2015,23:00:00,26.9,29.2,22.3,76.09,0.0,0,,,11.2,30.0,1013.9,89.0,8.0,0.0,,0,Partially cloudy
Hulu Langat,19/12/2015,00:00:00,26.3,26.3,22.3,78.69,0.0,0,,,7.9,350.0,,89.0,8.7,0.0,,0,Partially cloudy
Hulu Langat,19/12/2015,01:00:00,26.3,26.3,23.0,81.95,0.0,0,,,5.5,16.0,,89.0,8.7,0.0,,0,Partially cloudy
Hulu Langat,19/12/2015,02:00:00,25.5,25.5,23.0,86.02,0.0,0,,,4.3,37.0,1012.9,89.0,8.7,0.0,,0,Partially cloudy
Hulu Langat,19/12/2015,03:00:00,25.7,25.7,22.7,83.58,0.0,0,,,6.7,346.0,,89.0,8.0,0.0,,0,Partially cloudy
Hulu Langat,19/12/2015,04:00:00,25.3,25.3,22.7,85.23,0.0,0,,,5.5,13.0,,89.0,8.7,0.0,,0,Partially cloudy
Hulu Langat,19/12/2015,05:00:00,25.3,25.3,22.7,85.65,0.0,0,,,3.0,350.0,1011.9,89.0,8.7,0.0,,0,Partially cloudy
Hulu Langat,19/12/2015,06:00:00,25.3,25.3,23.0,86.95,0.0,0,,,4.2,340.0,,89.0,8.7,0.0,,0,Partially cloudy
Hulu Langat,19/12/2015,07:00:00,25.3,25.3,23.0,86.95,0.0,0,,,4.8,330.0,,89.0,10.0,18.7,0.1,0,Partially cloudy
Hulu Langat,19/12/2015,08:00:00,25.4,25.4,22.7,84.82,0.0,0,,,8.7,23.0,1013.2,89.0,10.0,115.2,0.4,1,Partially cloudy
Hulu Langat,19/12/2015,09:00:00,26.3,26.3,22.7,80.33,0.0,0,,,9.4,330.0,,89.0,10.0,251.1,0.9,3,Partially cloudy
Hulu Langat,19/12/2015,10:00:00,28.0,31.0,22.7,72.83,0.0,0,,,6.7,330.0,,89.0,10.0,453.1,1.6,5,Partially cloudy
Hulu Langat,19/12/2015,11:00:00,29.6,33.4,22.8,67.02,0.0,0,,,4.8,256.0,1014.8,89.0,12.7,634.0,2.3,6,Partially cloudy
Hulu Langat,19/12/2015,12:00:00,30.7,34.4,22.3,61.15,0.0,0,,,8.7,307.0,,89.0,10.0,629.5,2.3,6,Partially cloudy
Hulu Langat,19/12/2015,13:00:00,31.7,36.7,23.3,61.37,0.0,0,,,6.3,326.0,,89.0,10.0,568.3,2.0,6,Partially cloudy
Hulu Langat,19/12/2015,14:00:00,32.5,37.8,23.3,58.43,0.0,0,,,10.5,310.0,1012.3,89.0,12.7,501.1,1.8,5,Partially cloudy
Hulu Langat,19/12/2015,15:00:00,32.0,36.4,22.7,57.84,0.0,0,,,10.5,306.0,,89.0,10.0,400.3,1.4,4,Partially cloudy
Hulu Langat,19/12/2015,16:00:00,32.3,38.8,24.3,62.75,0.0,0,,,11.2,280.0,,89.0,10.0,266.6,1.0,3,Partially cloudy
Hulu Langat,19/12/2015,17:00:00,26.9,30.1,24.3,85.35,0.0,0,,,8.1,183.0,1010.8,96.4,4.0,142.3,0.5,1,Overcast
Hulu Langat,19/12/2015,18:00:00,26.0,26.0,23.3,85.3,0.0,0,,,3.0,273.0,,89.0,9.3,38.5,0.1,0,Partially cloudy
Hulu Langat,19/12/2015,19:00:00,25.7,25.7,24.0,90.57,0.0,0,,,3.7,67.0,,89.0,9.3,0.3,0.0,0,Partially cloudy
Hulu Langat,19/12/2015,20:00:00,26.1,26.1,23.1,83.67,39.047,100,rain,,10.0,330.0,1013.1,89.0,8.7,0.0,,0,"Rain, Partially cloudy"
Hulu Langat,19/12/2015,21:00:00,26.0,26.0,24.0,88.76,0.0,0,,,5.5,313.0,,89.0,8.3,0.0,,0,Partially cloudy
Hulu Langat,19/12/2015,22:00:00,25.3,25.3,23.7,90.54,0.0,0,,,1.8,244.0,,89.0,8.7,0.0,,0,Partially cloudy
Hulu Langat,19/12/2015,23:00:00,25.0,25.0,23.6,91.5,0.0,0,,,3.0,340.0,1014.0,89.0,8.7,0.0,,0,Partially cloudy
Hulu Langat,20/12/2015,00:00:00,25.0,25.0,23.7,92.34,0.0,0,,,1.8,343.0,,89.0,8.0,0.0,,0,Partially cloudy
Hulu Langat,20/12/2015,01:00:00,25.0,25.0,23.7,92.34,0.0,0,,,2.4,326.0,,89.0,8.0,0.0,,0,Partially cloudy
Hulu Langat,20/12/2015,02:00:00,24.8,24.8,23.8,93.72,0.196,100,rain,,1.2,325.0,1013.7,89.0,8.0,0.0,,0,"Rain, Partially cloudy"
Hulu Langat,20/12/2015,03:00:00,24.7,24.7,23.7,94.18,0.0,0,,,1.2,360.0,,89.0,8.0,0.0,,0,Partially cloudy
Hulu Langat,20/12/2015,04:00:00,24.7,24.7,23.7,94.18,0.0,0,,,5.7,213.0,,89.0,7.3,0.0,,0,Partially cloudy
Hulu Langat,20/12/2015,05:00:00,24.1,24.1,23.1,94.53,0.0,0,,,3.6,320.0,1013.5,89.0,7.3,0.0,,0,Partially cloudy
Hulu Langat,20/12/2015,06:00:00,24.0,24.0,23.0,94.15,0.0,0,,,1.8,355.0,,89.0,7.0,0.0,,0,Partially cloudy
Hulu Langat,20/12/2015,07:00:00,24.0,24.0,23.3,96.05,0.0,0,,,6.7,336.0,,89.0,6.7,18.7,0.1,0,Partially cloudy
Hulu Langat,20/12/2015,08:00:00,23.9,23.9,23.0,94.33,0.0,0,,,10.0,330.0,1014.1,89.0,6.7,132.8,0.5,1,Partially cloudy
Hulu Langat,20/12/2015,09:00:00,25.0,25.0,23.3,90.47,0.0,0,,,10.0,333.0,,89.0,8.7,303.6,1.1,3,Partially cloudy
Hulu Langat,20/12/2015,10:00:00,27.0,29.8,23.3,80.37,0.0,0,,,13.6,350.0,,89.0,10.0,449.1,1.6,4,Partially cloudy
Hulu Langat,20/12/2015,11:00:00,28.1,31.5,23.2,74.82,0.0,0,,,11.8,330.0,1013.9,89.0,11.0,593.5,2.1,6,Partially cloudy
Hulu Langat,20/12/2015,12:00:00,29.0,33.3,23.7,72.96,0.0,0,,,10.0,290.0,,89.0,10.0,634.5,2.3,6,Partially cloudy
Hulu Langat,20/12/2015,13:00:00,30.7,36.1,24.0,67.64,0.0,0,,,10.6,260.0,,89.0,10.0,599.3,2.2,6,Partially cloudy
Hulu Langat,20/12/2015,14:00:00,31.0,36.6,24.0,66.64,0.0,0,,,10.6,260.0,1011.5,89.0,11.0,514.3,1.9,5,Partially cloudy
Hulu Langat,20/12/2015,15:00:00,31.7,37.9,24.3,65.18,0.0,0,,,14.8,270.0,,89.0,9.3,375.4,1.4,4,Partially cloudy
Hulu Langat,20/12/2015,16:00:00,30.0,35.5,24.3,71.7,0.0,0,,,12.4,243.0,,89.0,10.0,212.6,0.8,2,Partially cloudy
Hulu Langat,20/12/2015,17:00:00,29.9,35.1,24.1,71.19,0.0,0,,,13.6,273.0,1009.3,89.0,10.0,101.2,0.4,1,Partially cloudy
Hulu Langat,20/12/2015,18:00:00,29.0,33.6,24.0,74.47,0.0,0,,,9.3,300.0,,89.0,9.7,30.5,0.1,0,Partially cloudy
